Threshold,Accuracy
3.44,99.34713154604806
3.441,99.36102236421725
3.4419999999999997,99.40269481872483
3.4429999999999996,99.40269481872483
3.4439999999999995,99.40269481872483
3.4,99.02764272815668
3.4099999999999997,99.08320600083344
3.4199999999999995,99.1387692735102
3.4299999999999993,99.24989581886373
3.439999999999999,99.34713154604806
3.449999999999999,99.44436727323239
3.3,98.68037227392693
3.3499999999999996,98.88873454646479
3.3999999999999995,99.02764272815668
3.2,98.13863036532851
